"","tag_code","run_year","recovery_date","fishery","number_cwt_estimated","related_group_id","run","brood_year","cwt_total","recovery_location_name","stock_location_name","release_location_state","release_location_rmis_region","release_location_rmis_basin","recovery_location_code","hatchery_location_name","hatchery_location_code","first_release_date","release_stage","comments","avg_length","avg_weight","recovery_rmis_region","release_year"
"43892","637342",2022,20220813,10,4.05,"",8,2018,227786,"NTR          P101-000","LTL WHITE SALMON-NFH","WA","CECR","KLIC","2MN06P101^^^^^^^000","KLICKITAT HATCHERY (YKFP)","3F42001^^300002^H",20190624,"S","AD + CWT",134,6.48,"QCI",2019
"43893","637342",2022,20220820,10,4.13,"",8,2018,227786,"NTR          P142-000","LTL WHITE SALMON-NFH","WA","CECR","KLIC","2MN06P142^^^^^^^000","KLICKITAT HATCHERY (YKFP)","3F42001^^300002^H",20190624,"S","AD + CWT",134,6.48,"QCI",2019
"43894","637342",2022,20220820,10,4.13,"",8,2018,227786,"NTR          P142-000","LTL WHITE SALMON-NFH","WA","CECR","KLIC","2MN06P142^^^^^^^000","KLICKITAT HATCHERY (YKFP)","3F42001^^300002^H",20190624,"S","AD + CWT",134,6.48,"QCI",2019
"43895","637342",2022,20220820,10,4.13,"",8,2018,227786,"NTR          P142-000","LTL WHITE SALMON-NFH","WA","CECR","KLIC","2MN06P142^^^^^^^000","KLICKITAT HATCHERY (YKFP)","3F42001^^300002^H",20190624,"S","AD + CWT",134,6.48,"QCI",2019
"43896","637343",2022,20220212,10,1.33,"04201900000966",1,2018,228419,"SWTR         M23B-000","WHITE R      10.0031","WA","SPS","EKPS","2MS02M23B^^^^^^^000","HUPP SPRINGS REARING","3F10513^^150048^H02",20190520,"","",81,6.38,"WCVI",2019
"43897","637345",2022,20220820,10,4.13,"04201900000942",2,2017,156005,"NTR          P101-000","WELLS HATCHERY","WA","UPCR","PRGC","2MN06P101^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20190415,"Y","",162,46.76,"QCI",2019
"43898","637414",2022,20220813,10,4.05,"04202000000999",2,2018,221346,"NTR          P101-000","WELLS HATCHERY","WA","CRGN","CRGNG","2MN06P101^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20200413,"Y","",NA,51.02,"QCI",2020
"43899","637414",2022,20220827,10,4.47,"04202000000999",2,2018,221346,"NTR          P101-000","WELLS HATCHERY","WA","CRGN","CRGNG","2MN06P101^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20200413,"Y","",NA,51.02,"QCI",2020
"43900","637414",2022,20220820,10,4.13,"04202000000999",2,2018,221346,"NTR          P101-000","WELLS HATCHERY","WA","CRGN","CRGNG","2MN06P101^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20200413,"Y","",NA,51.02,"QCI",2020
"43901","637414",2022,20220827,10,4.47,"04202000000999",2,2018,221346,"NTR          P101-000","WELLS HATCHERY","WA","CRGN","CRGNG","2MN06P101^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20200413,"Y","",NA,51.02,"QCI",2020
"43902","637414",2022,20220827,10,4.47,"04202000000999",2,2018,221346,"NTR          P101-000","WELLS HATCHERY","WA","CRGN","CRGNG","2MN06P101^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20200413,"Y","",NA,51.02,"QCI",2020
"43903","637414",2022,20220813,10,4.05,"04202000000999",2,2018,221346,"NTR          P101-000","WELLS HATCHERY","WA","CRGN","CRGNG","2MN06P101^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20200413,"Y","",NA,51.02,"QCI",2020
"43904","637414",2022,20220820,10,4.13,"04202000000999",2,2018,221346,"NTR          P101-000","WELLS HATCHERY","WA","CRGN","CRGNG","2MN06P101^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20200413,"Y","",NA,51.02,"QCI",2020
"43905","637414",2022,20220820,10,4.13,"04202000000999",2,2018,221346,"NTR          P142-000","WELLS HATCHERY","WA","CRGN","CRGNG","2MN06P142^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20200413,"Y","",NA,51.02,"QCI",2020
"43906","637414",2022,20220903,10,2.21,"04202000000999",2,2018,221346,"SWTR         M401-000","WELLS HATCHERY","WA","CRGN","CRGNG","2MS02M401^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20200413,"Y","",NA,51.02,"WCVI",2020
"43907","637414",2022,20220903,10,4.21,"04202000000999",2,2018,221346,"NTR          P101-000","WELLS HATCHERY","WA","CRGN","CRGNG","2MN06P101^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20200413,"Y","",NA,51.02,"QCI",2020
"43908","637414",2022,20220903,10,6.53,"04202000000999",2,2018,221346,"NWTR         P127-000","WELLS HATCHERY","WA","CRGN","CRGNG","2MS01P127^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20200413,"Y","",NA,51.02,"WCVI",2020
"43909","637414",2022,20220813,10,4.05,"04202000000999",2,2018,221346,"NTR          P001-000","WELLS HATCHERY","WA","CRGN","CRGNG","2MN06P001^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20200413,"Y","",NA,51.02,"QCI",2020
"43910","637414",2022,20220813,10,4.05,"04202000000999",2,2018,221346,"NTR          M040-000","WELLS HATCHERY","WA","CRGN","CRGNG","2MN06M040^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20200413,"Y","",NA,51.02,"BCGN",2020
"43911","637361",2022,20220820,10,4.13,"04201800000976",3,2017,119925,"NTR          P101-000","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MN06P101^^^^^^^000","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20180614,"","BO=MIXED(HxW) 8,597 FISH OUT OF RPB WERE ALSO PIT TAGGED. A PORTION OF THEM WILL BE FROM EACH MARKED AND UNMARKED GROUP. (AD+CWT, CWT ONLY, AD ONLY AND UNMARKED FISH)  ALL FISH RELEASED ARE OTOLITH MA",91,9.16,"QCI",2018
"43912","637361",2022,20220820,10,4.13,"04201800000976",3,2017,119925,"NTR          P142-000","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MN06P142^^^^^^^000","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20180614,"","BO=MIXED(HxW) 8,597 FISH OUT OF RPB WERE ALSO PIT TAGGED. A PORTION OF THEM WILL BE FROM EACH MARKED AND UNMARKED GROUP. (AD+CWT, CWT ONLY, AD ONLY AND UNMARKED FISH)  ALL FISH RELEASED ARE OTOLITH MA",91,9.16,"QCI",2018
"43913","637362",2022,20220903,10,4.21,"04201800000976",3,2017,119747,"NTR          P142-000","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MN06P142^^^^^^^000","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20180614,"","BO=MIXED(HxW) 8,597 FISH OUT OF RPB WERE ALSO PIT TAGGED. A PORTION OF THEM WILL BE FROM EACH MARKED AND UNMARKED GROUP. (AD+CWT, CWT ONLY, AD ONLY AND UNMARKED FISH)  ALL FISH RELEASED ARE OTOLITH MA",91,9.16,"QCI",2018
"43914","637362",2022,20220813,10,4.05,"04201800000976",3,2017,119747,"NTR          P101-000","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MN06P101^^^^^^^000","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20180614,"","BO=MIXED(HxW) 8,597 FISH OUT OF RPB WERE ALSO PIT TAGGED. A PORTION OF THEM WILL BE FROM EACH MARKED AND UNMARKED GROUP. (AD+CWT, CWT ONLY, AD ONLY AND UNMARKED FISH)  ALL FISH RELEASED ARE OTOLITH MA",91,9.16,"QCI",2018
"43915","637363",2022,20220820,10,4.13,"04201800000977",3,2017,120792,"NTR          P101-000","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MN06P101^^^^^^^000","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20180620,"","BO=MIXED(HxW) 8,593 FISH OUT OF RPA WERE ALSO PIT TAGGED. A PORTION OF THEM WILL BE FROM EACH MARKED AND UNMARKED GROUP. (AD+CWT, CWT ONLY, AD ONLY AND UNMARKED FISH)  ALL FISH RELEASED ARE OTOLITH MA",92,9.77,"QCI",2018
"43916","637363",2022,20220820,10,4.13,"04201800000977",3,2017,120792,"NTR          P101-000","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MN06P101^^^^^^^000","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20180620,"","BO=MIXED(HxW) 8,593 FISH OUT OF RPA WERE ALSO PIT TAGGED. A PORTION OF THEM WILL BE FROM EACH MARKED AND UNMARKED GROUP. (AD+CWT, CWT ONLY, AD ONLY AND UNMARKED FISH)  ALL FISH RELEASED ARE OTOLITH MA",92,9.77,"QCI",2018
"43917","637363",2022,20220820,10,4.13,"04201800000977",3,2017,120792,"NTR          P001-000","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MN06P001^^^^^^^000","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20180620,"","BO=MIXED(HxW) 8,593 FISH OUT OF RPA WERE ALSO PIT TAGGED. A PORTION OF THEM WILL BE FROM EACH MARKED AND UNMARKED GROUP. (AD+CWT, CWT ONLY, AD ONLY AND UNMARKED FISH)  ALL FISH RELEASED ARE OTOLITH MA",92,9.77,"QCI",2018
"43918","637363",2022,20220827,10,4.47,"04201800000977",3,2017,120792,"NTR          P101-000","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MN06P101^^^^^^^000","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20180620,"","BO=MIXED(HxW) 8,593 FISH OUT OF RPA WERE ALSO PIT TAGGED. A PORTION OF THEM WILL BE FROM EACH MARKED AND UNMARKED GROUP. (AD+CWT, CWT ONLY, AD ONLY AND UNMARKED FISH)  ALL FISH RELEASED ARE OTOLITH MA",92,9.77,"QCI",2018
"43919","637363",2022,20220827,10,4.47,"04201800000977",3,2017,120792,"NTR          H001-000","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MN06H001^^^^^^^000","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20180620,"","BO=MIXED(HxW) 8,593 FISH OUT OF RPA WERE ALSO PIT TAGGED. A PORTION OF THEM WILL BE FROM EACH MARKED AND UNMARKED GROUP. (AD+CWT, CWT ONLY, AD ONLY AND UNMARKED FISH)  ALL FISH RELEASED ARE OTOLITH MA",92,9.77,"QCI",2018
"43920","637363",2022,20220813,10,4.05,"04201800000977",3,2017,120792,"NTR          P142-000","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MN06P142^^^^^^^000","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20180620,"","BO=MIXED(HxW) 8,593 FISH OUT OF RPA WERE ALSO PIT TAGGED. A PORTION OF THEM WILL BE FROM EACH MARKED AND UNMARKED GROUP. (AD+CWT, CWT ONLY, AD ONLY AND UNMARKED FISH)  ALL FISH RELEASED ARE OTOLITH MA",92,9.77,"QCI",2018
"43921","637363",2022,20220820,10,4.13,"04201800000977",3,2017,120792,"NTR          P142-000","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MN06P142^^^^^^^000","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20180620,"","BO=MIXED(HxW) 8,593 FISH OUT OF RPA WERE ALSO PIT TAGGED. A PORTION OF THEM WILL BE FROM EACH MARKED AND UNMARKED GROUP. (AD+CWT, CWT ONLY, AD ONLY AND UNMARKED FISH)  ALL FISH RELEASED ARE OTOLITH MA",92,9.77,"QCI",2018
"43922","637364",2022,20220820,10,4.13,"04201800000977",3,2017,119959,"NTR          P101-000","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MN06P101^^^^^^^000","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20180620,"","BO=MIXED(HxW) 8,593 FISH OUT OF RPA WERE ALSO PIT TAGGED. A PORTION OF THEM WILL BE FROM EACH MARKED AND UNMARKED GROUP. (AD+CWT, CWT ONLY, AD ONLY AND UNMARKED FISH)  ALL FISH RELEASED ARE OTOLITH MA",92,9.77,"QCI",2018
"43923","637364",2022,20220813,10,2.53,"04201800000977",3,2017,119959,"SWTR         M401-000","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MS02M401^^^^^^^000","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20180620,"","BO=MIXED(HxW) 8,593 FISH OUT OF RPA WERE ALSO PIT TAGGED. A PORTION OF THEM WILL BE FROM EACH MARKED AND UNMARKED GROUP. (AD+CWT, CWT ONLY, AD ONLY AND UNMARKED FISH)  ALL FISH RELEASED ARE OTOLITH MA",92,9.77,"WCVI",2018
"43924","637364",2022,20220813,10,4.05,"04201800000977",3,2017,119959,"NTR          P101-000","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MN06P101^^^^^^^000","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20180620,"","BO=MIXED(HxW) 8,593 FISH OUT OF RPA WERE ALSO PIT TAGGED. A PORTION OF THEM WILL BE FROM EACH MARKED AND UNMARKED GROUP. (AD+CWT, CWT ONLY, AD ONLY AND UNMARKED FISH)  ALL FISH RELEASED ARE OTOLITH MA",92,9.77,"QCI",2018
"43925","637364",2022,20220813,10,4.05,"04201800000977",3,2017,119959,"NTR          H001-000","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MN06H001^^^^^^^000","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20180620,"","BO=MIXED(HxW) 8,593 FISH OUT OF RPA WERE ALSO PIT TAGGED. A PORTION OF THEM WILL BE FROM EACH MARKED AND UNMARKED GROUP. (AD+CWT, CWT ONLY, AD ONLY AND UNMARKED FISH)  ALL FISH RELEASED ARE OTOLITH MA",92,9.77,"QCI",2018
"43926","637507",2022,20220924,10,3.9,"",1,2018,99327,"NTR          P142-000","COWLITZ SAL HATCHERY","WA","LOCR","COWL","2MN06P142^^^^^^^000","COWLITZ SALMON HATCHERY","3F42001^^260002^H02",20200316,"Y","",162,51.83,"QCI",2020
"43927","637508",2022,20220820,10,4.13,"",1,2018,57849,"NTR          P101-000","COWLITZ SAL HATCHERY","WA","LOCR","COWL","2MN06P101^^^^^^^000","COWLITZ SALMON HATCHERY","3F42001^^260002^H02",20190731,"","",133,28.94,"QCI",2019
"43928","637508",2022,20220806,10,2.36,"",1,2018,57849,"SWTR         P124-000","COWLITZ SAL HATCHERY","WA","LOCR","COWL","2MS02P124^^^^^^^000","COWLITZ SALMON HATCHERY","3F42001^^260002^H02",20190731,"","",133,28.94,"WCVI",2019
"43929","637510",2022,20220820,10,3.13,"",3,2018,101257,"SWTR         M401-000","NASELLE R    24.0543","WA","WILP","NASE","2MS02M401^^^^^^^000","NASELLE HATCHERY","3F21902^^240543^H",20190524,"","BO=MIXED(HxW)",77,5.74,"WCVI",2019
"43930","637510",2022,20220820,10,4.13,"",3,2018,101257,"NTR          H001-000","NASELLE R    24.0543","WA","WILP","NASE","2MN06H001^^^^^^^000","NASELLE HATCHERY","3F21902^^240543^H",20190524,"","BO=MIXED(HxW)",77,5.74,"QCI",2019
"43931","637511",2022,20220820,10,3.13,"04202000001013",1,2018,93838,"SWTR         P124-000","MARBLEMOUNT HATCH","WA","SKAG","UPSK","2MS02P124^^^^^^^000","MARBLEMOUNT HATCHERY","3F10208^^031421^H",20200407,"Y","",123,32.39,"WCVI",2020
"43932","637511",2022,20220226,10,1.62,"04202000001013",1,2018,93838,"SWTR         M23B-000","MARBLEMOUNT HATCH","WA","SKAG","UPSK","2MS02M23B^^^^^^^000","MARBLEMOUNT HATCHERY","3F10208^^031421^H",20200407,"Y","",123,32.39,"WCVI",2020
"43933","637379",2022,20220813,10,4.05,"04201900000940",2,2017,253861,"NTR          P101-000","CHELAN FALLS CHANNEL EAST","WA","UPCR","WECH","2MN06P101^^^^^^^000","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20190415,"Y","",149,41.84,"QCI",2019
"43934","637379",2022,20220820,10,4.13,"04201900000940",2,2017,253861,"NTR          P101-000","CHELAN FALLS CHANNEL EAST","WA","UPCR","WECH","2MN06P101^^^^^^^000","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20190415,"Y","",149,41.84,"QCI",2019
"43935","637379",2022,20220813,10,4.05,"04201900000940",2,2017,253861,"NTR          H001-000","CHELAN FALLS CHANNEL EAST","WA","UPCR","WECH","2MN06H001^^^^^^^000","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20190415,"Y","",149,41.84,"QCI",2019
"43936","637395",2022,20220813,10,4.05,"",3,2017,204636,"NTR          P101-000","SNAKE R","OR","SNAK","GRIA","2MN06P101^^^^^^^000","IRRIGON HATCHERY","5F33438^^H38^^^^21",20180531,"S","lFLR 156652 174635. Released near Cougar Cr.",NA,9.71,"QCI",2018
"43937","637397",2022,20220813,10,4.05,"04201900000993",3,2017,218134,"NTR          P101-000","SNAKE R-LOWR 33.0002","WA","SNAK","LOSN","2MN06P101^^^^^^^000","LYONS FERRY HATCHERY","3F42001^^330002^H01",20190311,"Y","BO=MIXED(HxW)",152,40.57,"QCI",2019
"43938","637398",2022,20220820,10,4.13,"04201900000993",3,2017,225439,"NTR          P101-000","SNAKE R-LOWR 33.0002","WA","SNAK","LOSN","2MN06P101^^^^^^^000","LYONS FERRY HATCHERY","3F42001^^330002^H01",20190311,"Y","BO=MIXED(HxW)",150,39.44,"QCI",2019
"43939","637398",2022,20220903,10,4.21,"04201900000993",3,2017,225439,"NTR          P101-000","SNAKE R-LOWR 33.0002","WA","SNAK","LOSN","2MN06P101^^^^^^^000","LYONS FERRY HATCHERY","3F42001^^330002^H01",20190311,"Y","BO=MIXED(HxW)",150,39.44,"QCI",2019
"43940","637403",2022,20220827,10,4.47,"04201800000944",3,2017,566006,"NTR          P101-000","COWLITZ R    26.0002","WA","LOCR","COWL","2MN06P101^^^^^^^000","COWLITZ SALMON HATCHERY","3F42001^^260002^H02",20180601,"","BO=MIXED(HxW)",80,6.06,"QCI",2018
"43941","637403",2022,20220827,10,4.47,"04201800000944",3,2017,566006,"NTR          P101-000","COWLITZ R    26.0002","WA","LOCR","COWL","2MN06P101^^^^^^^000","COWLITZ SALMON HATCHERY","3F42001^^260002^H02",20180601,"","BO=MIXED(HxW)",80,6.06,"QCI",2018
"43942","637403",2022,20220820,10,4.13,"04201800000944",3,2017,566006,"NTR          P101-000","COWLITZ R    26.0002","WA","LOCR","COWL","2MN06P101^^^^^^^000","COWLITZ SALMON HATCHERY","3F42001^^260002^H02",20180601,"","BO=MIXED(HxW)",80,6.06,"QCI",2018
"43943","637403",2022,20220820,10,4.13,"04201800000944",3,2017,566006,"NTR          P101-000","COWLITZ R    26.0002","WA","LOCR","COWL","2MN06P101^^^^^^^000","COWLITZ SALMON HATCHERY","3F42001^^260002^H02",20180601,"","BO=MIXED(HxW)",80,6.06,"QCI",2018
"43944","637407",2022,20220924,10,3.9,"04201900000992",1,2018,51160,"NTR          P142-000","COWLITZ SAL HATCHERY","WA","LOCR","COWL","2MN06P142^^^^^^^000","COWLITZ SALMON HATCHERY","3F42001^^260002^H02",20191104,"Y","",133,28.94,"QCI",2019
"43945","637412",2022,20220813,10,2.53,"04201900000978",3,2018,201312,"SWTR         M401-000","BIG SOOS CR  09.0072","WA","MPS","DUWA","2MS02M401^^^^^^^000","SOOS CREEK HATCHERY","3F10510^^090072^H",20190522,"","BO=MIXED(HxW)",1,4.77,"WCVI",2019
"43946","637412",2022,20220813,10,2.53,"04201900000978",3,2018,201312,"SWTR         M401-000","BIG SOOS CR  09.0072","WA","MPS","DUWA","2MS02M401^^^^^^^000","SOOS CREEK HATCHERY","3F10510^^090072^H",20190522,"","BO=MIXED(HxW)",1,4.77,"WCVI",2019
"43947","637414",2022,20220903,10,4.21,"04202000000999",2,2018,221346,"NTR          P101-000","WELLS HATCHERY","WA","CRGN","CRGNG","2MN06P101^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20200413,"Y","",NA,51.02,"QCI",2020
"43948","637414",2022,20220827,10,4.47,"04202000000999",2,2018,221346,"NTR          P101-000","WELLS HATCHERY","WA","CRGN","CRGNG","2MN06P101^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20200413,"Y","",NA,51.02,"QCI",2020
"43949","637414",2022,20220813,10,4.05,"04202000000999",2,2018,221346,"NTR          P101-000","WELLS HATCHERY","WA","CRGN","CRGNG","2MN06P101^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20200413,"Y","",NA,51.02,"QCI",2020
"43950","637414",2022,20220813,10,4.05,"04202000000999",2,2018,221346,"NTR          P101-000","WELLS HATCHERY","WA","CRGN","CRGNG","2MN06P101^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20200413,"Y","",NA,51.02,"QCI",2020
"43951","637414",2022,20220820,10,3.13,"04202000000999",2,2018,221346,"SWTR         M401-000","WELLS HATCHERY","WA","CRGN","CRGNG","2MS02M401^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20200413,"Y","",NA,51.02,"WCVI",2020
"43952","637414",2022,20220820,10,4.13,"04202000000999",2,2018,221346,"NTR          P142-000","WELLS HATCHERY","WA","CRGN","CRGNG","2MN06P142^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20200413,"Y","",NA,51.02,"QCI",2020
"43953","637414",2022,20220924,10,3.9,"04202000000999",2,2018,221346,"NTR          P142-000","WELLS HATCHERY","WA","CRGN","CRGNG","2MN06P142^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20200413,"Y","",NA,51.02,"QCI",2020
"43954","637414",2022,20220924,10,3.9,"04202000000999",2,2018,221346,"NTR          P142-000","WELLS HATCHERY","WA","CRGN","CRGNG","2MN06P142^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20200413,"Y","",NA,51.02,"QCI",2020
"43955","637414",2022,20220924,10,3.9,"04202000000999",2,2018,221346,"NTR          P142-000","WELLS HATCHERY","WA","CRGN","CRGNG","2MN06P142^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20200413,"Y","",NA,51.02,"QCI",2020
"43956","637414",2022,20220903,10,4.21,"04202000000999",2,2018,221346,"NTR          P101-000","WELLS HATCHERY","WA","CRGN","CRGNG","2MN06P101^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20200413,"Y","",NA,51.02,"QCI",2020
"43957","637414",2022,20220903,10,4.21,"04202000000999",2,2018,221346,"NTR          P101-000","WELLS HATCHERY","WA","CRGN","CRGNG","2MN06P101^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20200413,"Y","",NA,51.02,"QCI",2020
"43958","637414",2022,20220924,10,3.9,"04202000000999",2,2018,221346,"NTR          P142-000","WELLS HATCHERY","WA","CRGN","CRGNG","2MN06P142^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20200413,"Y","",NA,51.02,"QCI",2020
"43959","637414",2022,20220924,10,3.9,"04202000000999",2,2018,221346,"NTR          P142-000","WELLS HATCHERY","WA","CRGN","CRGNG","2MN06P142^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20200413,"Y","",NA,51.02,"QCI",2020
"43960","637414",2022,20220924,10,3.9,"04202000000999",2,2018,221346,"NTR          P142-000","WELLS HATCHERY","WA","CRGN","CRGNG","2MN06P142^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20200413,"Y","",NA,51.02,"QCI",2020
"43961","637414",2022,20220917,10,8.95,"04202000000999",2,2018,221346,"NTR          P142-000","WELLS HATCHERY","WA","CRGN","CRGNG","2MN06P142^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20200413,"Y","",NA,51.02,"QCI",2020
"43962","637414",2022,20220820,10,4.13,"04202000000999",2,2018,221346,"NTR          P142-000","WELLS HATCHERY","WA","CRGN","CRGNG","2MN06P142^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20200413,"Y","",NA,51.02,"QCI",2020
"43963","637414",2022,20220813,10,4.05,"04202000000999",2,2018,221346,"NTR          P142-000","WELLS HATCHERY","WA","CRGN","CRGNG","2MN06P142^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20200413,"Y","",NA,51.02,"QCI",2020
"43964","637414",2022,20220820,10,4.13,"04202000000999",2,2018,221346,"NTR          P142-000","WELLS HATCHERY","WA","CRGN","CRGNG","2MN06P142^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20200413,"Y","",NA,51.02,"QCI",2020
"43965","637414",2022,20220820,10,4.13,"04202000000999",2,2018,221346,"NTR          P142-000","WELLS HATCHERY","WA","CRGN","CRGNG","2MN06P142^^^^^^^000","WELLS HATCHERY","3F42001^^470001^H02",20200413,"Y","",NA,51.02,"QCI",2020
"43966","637416",2022,20220903,10,2.21,"04202000001009",1,2019,197372,"SWTR         P123-000","WHITE R      10.0031","WA","SPS","EKPS","2MS02P123^^^^^^^000","HUPP SPRINGS REARING","3F10513^^150048^H02",20200504,"","",73,5.59,"WCVI",2020
"43967","637416",2022,20220806,10,2.36,"04202000001009",1,2019,197372,"SWTR         P124-000","WHITE R      10.0031","WA","SPS","EKPS","2MS02P124^^^^^^^000","HUPP SPRINGS REARING","3F10513^^150048^H02",20200504,"","",73,5.59,"WCVI",2020
"43968","637416",2022,20220212,10,1.33,"04202000001009",1,2019,197372,"SWTR         M23B-000","WHITE R      10.0031","WA","SPS","EKPS","2MS02M23B^^^^^^^000","HUPP SPRINGS REARING","3F10513^^150048^H02",20200504,"","",73,5.59,"WCVI",2020
"43969","637416",2022,20220917,10,4.39,"04202000001009",1,2019,197372,"SWTR         P123-000","WHITE R      10.0031","WA","SPS","EKPS","2MS02P123^^^^^^^000","HUPP SPRINGS REARING","3F10513^^150048^H02",20200504,"","",73,5.59,"WCVI",2020
"43970","637418",2022,20220820,10,3.13,"",3,2019,199645,"SWTR         M401-000","TANNER CR (BNVILLE)","OR","LOCR","SAND","2MS02M401^^^^^^^000","BONNEVILLE HATCHERY","5F33201^^H1^^^^^21",20200617,"P","FLR 187726-30.",NA,6.09,"WCVI",2020
"43971","637418",2022,20220827,10,4.47,"",3,2019,199645,"NTR          P101-000","TANNER CR (BNVILLE)","OR","LOCR","SAND","2MN06P101^^^^^^^000","BONNEVILLE HATCHERY","5F33201^^H1^^^^^21",20200617,"P","FLR 187726-30.",NA,6.09,"QCI",2020
"43972","637419",2022,20220806,10,2.36,"",3,2019,198202,"SWTR         P123-000","TUMWATER FALLS HATCHERY","WA","SPS","DES","2MS02P123^^^^^^^000","TUMWATER FALLS HATCHERY","3F10513^^130028^H02",20200528,"","",90,7.55,"WCVI",2020
"43973","637419",2022,20220813,10,2.53,"",3,2019,198202,"SWTR         M401-000","TUMWATER FALLS HATCHERY","WA","SPS","DES","2MS02M401^^^^^^^000","TUMWATER FALLS HATCHERY","3F10513^^130028^H02",20200528,"","",90,7.55,"WCVI",2020
"43974","637420",2022,20220806,10,4.84,"",3,2018,211904,"NWTR         P127-000","SNAKE R","OR","SNAK","GRIA","2MS01P127^^^^^^^000","IRRIGON HATCHERY","5F33438^^H38^^^^21",20190530,"P","FLR 180717.",NA,9.07,"WCVI",2019
"43975","637420",2022,20220827,10,4.47,"",3,2018,211904,"NTR          P101-000","SNAKE R","OR","SNAK","GRIA","2MN06P101^^^^^^^000","IRRIGON HATCHERY","5F33438^^H38^^^^21",20190530,"P","FLR 180717.",NA,9.07,"QCI",2019
"43976","637420",2022,20220813,10,4.05,"",3,2018,211904,"NTR          P101-000","SNAKE R","OR","SNAK","GRIA","2MN06P101^^^^^^^000","IRRIGON HATCHERY","5F33438^^H38^^^^21",20190530,"P","FLR 180717.",NA,9.07,"QCI",2019
